jdepend-2.9.1-12.fc21.src.rpm,,,0,,0,""
1:jakarta-commons-httpclient-3.1-19.fc21.src.rpm,,,0,,0,""
bcel-6.0-0.2.20140406svn1592769.fc21.src.rpm,,,0,,0,""
concurrent-1.3.4-19.fc21.src.rpm,,,0,,0,""
jakarta-taglibs-standard-1.1.2-12.fc21.src.rpm,,,0,,0,""
9:kdevelop-4.7.0-1.fc21.src.rpm,,,0,,0,""
jsch-0.1.51-3.fc21.src.rpm,,,0,,0,""
7:kdegraphics-4.14.1-1.fc21.src.rpm,,,0,,0,""
6:kdegames-4.14.1-1.fc21.src.rpm,,,0,,0,""
kdebindings-4.14.1-1.fc21.src.rpm,,,0,,0,""
kdeedu-4.14.1-1.fc21.src.rpm,,,0,,0,""
kdeartwork-4.14.1-1.fc21.src.rpm,,,0,,0,""
kdeaddons-3.5.10-11.fc21.src.rpm,,,0,,0,""
1:kdeaccessibility-4.14.1-1.fc21.src.rpm,,,0,,0,""
lsof-4.87-5.fc21.src.rpm,,,0,,0,""
pciutils-3.2.1-4.fc21.src.rpm,,,0,,0,""
log4j-2.0-1.fc21.src.rpm,,,0,,0,""
mtools-4.0.18-7.fc21.src.rpm,,,0,,0,""
rusers-0.17-80.fc21.src.rpm,,,0,,0,""
1:kde-i18n-3.5.10-20.fc21.src.rpm,,,0,,0,""
velocity-1.7-14.fc21.src.rpm,,,0,,0,""
jzlib-1.1.3-2.fc21.src.rpm,,,0,,0,""
star-1.5.3-3.fc21.src.rpm,,,0,,0,""
4:htdig-3.2.0-0.19.b6.fc21.src.rpm,,,0,,0,""
planner-0.14.6-16.fc21.src.rpm,,,0,,0,""
8:arts-1.5.10-26.fc21.src.rpm,,,0,,0,""
net-tools-2.0-0.28.20140707git.fc21.src.rpm,,,0,,0,""
1:dump-0.4-0.23.b44.fc21.src.rpm,,,0,,0,""
1:java_cup-0.11a-18.fc21.src.rpm,,,0,,0,""
castor-1.3.2-14.fc21.src.rpm,,,0,,0,""
1:xmlrpc-3.1.3-11.fc21.src.rpm,,,0,,0,""
bsh-1.3.0-31.fc21.src.rpm,,,0,,0,""
lucene-4.8.1-3.fc21.src.rpm,,,0,,0,""
1:regexp-1.5-18.fc21.src.rpm,,,0,,0,""
antlr-2.7.7-34.fc21.src.rpm,,,0,,0,""
jdom-1.1.3-7.fc21.src.rpm,,,0,,0,""
bsf-2.4.0-19.fc21.src.rpm,,,0,,0,""
axis-1.4-25.fc21.src.rpm,,,0,,0,""
avalon-logkit-2.1-17.fc21.src.rpm,,,0,,0,""
xorg-x11-server-utils-7.7-7.fc21.src.rpm,,,0,,0,""
spamassassin-3.4.0-12.fc21.src.rpm,,,0,,0,""
gtk-doc-1.21-1.fc21.src.rpm,,,0,,0,""
libIDL-0.8.14-9.fc21.src.rpm,,,0,,0,""
1:libtheora-1.1.1-12.fc21.src.rpm,,,0,,0,""
5:mutt-1.5.23-4.fc21.src.rpm,,,0,,0,""
1:emacs-24.3-27.fc21.src.rpm,,,0,,0,""
newt-0.52.17-4.fc21.src.rpm,,,0,,0,""
perl-String-CRC32-1.5-3.fc21.src.rpm,,,0,,0,""
intltool-0.50.2-8.fc21.src.rpm,,,0,,0,""
1:rdist-6.1.5-59.fc21.src.rpm,,,0,,0,""
